stco,year,corn,soybean,cotton,wheat
17107,2007,197,50,NA,NA
17109,2007,193,49,NA,68
17111,2007,177,48,NA,63
17113,2007,196,54,NA,61
17115,2007,191,53,NA,59
17117,2007,157,37,NA,56
17119,2007,127,31,NA,52
17121,2007,133,28,NA,60
17123,2007,189,50,NA,50
17125,2007,178,37,NA,50
17127,2007,159,24,NA,32
17129,2007,199,46,NA,73
17131,2007,192,51,NA,48
17133,2007,128,27,NA,43
17135,2007,154,37,NA,65
17137,2007,186,46,NA,72
17139,2007,191,55,NA,59
17141,2007,189,51,NA,84
17143,2007,188,48,NA,53
17145,2007,79,21,NA,42
17147,2007,190,57,NA,61
17149,2007,156,38,NA,62
17151,2007,151,19,NA,NA
17153,2007,170,36,NA,42
17155,2007,187,47,NA,NA
17157,2007,125,28,NA,46
17159,2007,110,26,NA,54
17161,2007,193,53,NA,NA
17163,2007,123,32,NA,46
17165,2007,126,27,NA,50
17167,2007,199,51,NA,72
17169,2007,174,38,NA,61
17171,2007,169,40,NA,60
17173,2007,181,49,NA,63
17175,2007,194,52,NA,63
17177,2007,182,54,NA,77
17179,2007,191,53,NA,65
17181,2007,144,34,NA,NA
17183,2007,180,55,NA,59
17185,2007,130,34,NA,53
17187,2007,198,51,NA,72
17189,2007,105,19,NA,50
17191,2007,122,26,NA,52
17193,2007,135,30,NA,45
17195,2007,173,49,NA,69
17197,2007,173,49,NA,49
17199,2007,130,27,NA,45
17201,2007,177,53,NA,70
17203,2007,204,54,NA,53
18001,2007,142.1,50.4,NA,59.6
18003,2007,157.2,50.5,NA,59.3
18005,2007,141.5,36,NA,57.6
18007,2007,170.5,54,NA,NA
18009,2007,142.1,48.8,NA,NA
18011,2007,154,50.5,NA,59
18013,2007,NA,NA,NA,NA
18015,2007,186.8,53.9,NA,61
18017,2007,176.7,50.6,NA,51.8
18019,2007,127.5,25.2,NA,49.9
18021,2007,164,48.2,NA,43.7
18023,2007,179.3,53.7,NA,57.9
18025,2007,NA,NA,NA,NA
18027,2007,164.5,43.9,NA,62
18029,2007,116.5,27.2,NA,NA
18031,2007,142.6,38.9,NA,55.9
18033,2007,146.5,44.7,NA,55.4
18035,2007,134.2,46,NA,52
18037,2007,146.6,36.1,NA,38.7
18039,2007,153,51.3,NA,53.9
18041,2007,132.7,39.6,NA,NA
18043,2007,NA,NA,NA,NA
18045,2007,171.1,50.3,NA,55.1
18047,2007,125.9,32.7,NA,52
18049,2007,155.9,47.3,NA,51
18051,2007,162.3,41.9,NA,59.1
18053,2007,128.7,41.1,NA,58.1
18055,2007,142.5,39.1,NA,NA
18057,2007,149.6,53,NA,52.7
18059,2007,148.3,48.2,NA,65.7
18061,2007,105.7,28.9,NA,49.8
18063,2007,154.3,48.3,NA,68
18065,2007,147.3,49.5,NA,64.1
18067,2007,170.5,52.9,NA,55.4
18069,2007,149.2,48,NA,53.8
18071,2007,113,30.8,NA,49.3
18073,2007,171,48.4,NA,NA
18075,2007,142.4,50.1,NA,52.7
18077,2007,123.7,30,NA,41.3
18079,2007,137.2,39.7,NA,44.3
18081,2007,142,42.9,NA,53.8
18083,2007,166.9,44.5,NA,58
18085,2007,156.4,51.6,NA,55.2
18087,2007,125,47.4,NA,57
18089,2007,162.3,48.1,NA,63.9
18091,2007,144.8,49.4,NA,57.7
18093,2007,133.5,31.3,NA,NA
18095,2007,154.6,52.1,NA,57.8
18097,2007,145.4,41,NA,NA
18099,2007,155,48.6,NA,40.8
18101,2007,158.6,37.8,NA,NA
18103,2007,154.2,49.1,NA,62.4
18105,2007,150.4,33.4,NA,NA
18107,2007,171.4,52.9,NA,55.5
18109,2007,154.2,45.7,NA,NA
18111,2007,179.6,51.6,NA,NA
18113,2007,147,48.1,NA,51.8
18115,2007,NA,NA,NA,NA
18117,2007,145.5,32.3,NA,55.9
18119,2007,150.7,40.1,NA,54.8
18121,2007,163.7,49.2,NA,50.4
18123,2007,148.5,38.8,NA,NA
18125,2007,156,40.9,NA,NA
18127,2007,153.6,47.9,NA,65.4
18129,2007,158.6,36,NA,55.3
18131,2007,161.5,45.5,NA,56.5
18133,2007,164.8,49.5,NA,NA
18135,2007,129,47.1,NA,56
18137,2007,117.6,32,NA,48.2
18139,2007,136.2,41.9,NA,59.6
18141,2007,149.1,49.6,NA,63.3
18143,2007,144.2,28.8,NA,NA
18145,2007,127.8,36.7,NA,59.2
18147,2007,152.8,39.4,NA,50
18149,2007,147.8,45.8,NA,NA
18151,2007,126.9,44.2,NA,54.5
18153,2007,163.6,46.9,NA,54.5
18155,2007,NA,NA,NA,NA
18157,2007,159.9,49.2,NA,54.4
18159,2007,179,55.7,NA,67.1
18161,2007,144.8,39.5,NA,NA
18163,2007,149.8,38.5,NA,52.4
18165,2007,177,50.8,NA,NA
18167,2007,158.7,44.4,NA,NA
18169,2007,152.6,47.8,NA,60.1
18171,2007,167.7,52.4,NA,NA
18173,2007,141.7,36,NA,46.9
18175,2007,147.1,26.6,NA,49.3
18177,2007,118.7,41,NA,53.8
18179,2007,135.2,49.3,NA,57.1
18181,2007,175.3,51.7,NA,63.8
18183,2007,162.3,52.2,NA,56.4
19001,2007,160.7,53.3,NA,NA
19003,2007,153.4,51.5,NA,NA
19005,2007,167.1,48.4,NA,NA
19007,2007,152,45.6,NA,NA
19009,2007,160.7,53.1,NA,NA
19011,2007,180.2,54.5,NA,NA
19013,2007,176.7,52.8,NA,NA
19015,2007,182.2,54.2,NA,NA
19017,2007,181.4,54.1,NA,NA
19019,2007,173.9,50.7,NA,NA
19021,2007,163,52.6,NA,NA
19023,2007,176.2,52.2,NA,NA
19025,2007,180.2,52.2,NA,NA
19027,2007,169.3,50.5,NA,NA
19029,2007,157.5,50.5,NA,NA
19031,2007,184.2,52.2,NA,NA
19033,2007,173.2,51,NA,NA
19035,2007,166.5,55,NA,NA
19037,2007,168.8,50.4,NA,NA
19039,2007,151.3,46.1,NA,NA
19041,2007,163.6,50.4,NA,NA
19043,2007,173.6,52.3,NA,NA
19045,2007,182.7,50.6,NA,NA
19047,2007,165.5,50.3,NA,NA
19049,2007,167.5,53.7,NA,NA
19051,2007,157.4,48.2,NA,NA
19053,2007,155.5,48.5,NA,NA
19055,2007,179.8,54.2,NA,NA
19057,2007,198.5,51.5,NA,72
19059,2007,165.8,51,NA,NA
19061,2007,182,54.2,NA,NA
19063,2007,175.7,52.7,NA,NA
19065,2007,171.3,50.6,NA,NA
19067,2007,170.1,52.2,NA,NA
19069,2007,176.6,50.7,NA,NA
19071,2007,150.7,51,NA,NA
19073,2007,179.9,52.8,NA,NA
19075,2007,176,57,NA,NA
19077,2007,158.8,49.5,NA,NA
19079,2007,180.5,50.4,NA,NA
19081,2007,178.6,53,NA,NA
19083,2007,177.3,53.8,NA,NA
19085,2007,161.8,50.2,NA,NA
19087,2007,181.5,51.1,NA,NA
19089,2007,169.8,48.8,NA,NA
19091,2007,177.5,51.8,NA,NA
19093,2007,169.4,50.1,NA,NA
19095,2007,178,55.1,NA,NA
19097,2007,169.4,51.7,NA,NA
19099,2007,180.9,57.1,NA,NA
19101,2007,159.9,46.3,NA,42
19103,2007,171.1,49.5,NA,62.2
19105,2007,181.2,52.5,NA,NA
19107,2007,174.5,51.3,NA,44.2
19109,2007,178.6,52.5,NA,NA
19111,2007,177.5,48.7,NA,61.8
19113,2007,176.7,51,NA,NA
19115,2007,178,48.8,NA,NA
19117,2007,141.9,44.4,NA,NA
19119,2007,163.7,55.3,NA,NA
19121,2007,162.6,54,NA,NA
19123,2007,179.9,56.2,NA,NA
19125,2007,165.9,52.1,NA,NA
19127,2007,185.9,58.5,NA,NA
19129,2007,147.4,51.4,NA,NA
19131,2007,174.2,53.5,NA,NA
19133,2007,149.3,48.5,NA,NA
19135,2007,161.3,49.3,NA,39.1
19137,2007,145.1,51.9,NA,NA
19139,2007,180.6,50,NA,NA
19141,2007,167.7,54.8,NA,NA
19143,2007,171.4,54.7,NA,NA
19145,2007,139.5,52.2,NA,NA
19147,2007,170.8,50.8,NA,NA
19149,2007,150.8,49.4,NA,NA
19151,2007,167.1,51.1,NA,NA
19153,2007,177.8,51.7,NA,NA
19155,2007,162.4,52.2,NA,NA
19157,2007,182.6,58.2,NA,NA
19159,2007,140.5,46.3,NA,NA
19161,2007,173.9,54,NA,NA
19163,2007,182.2,52.2,NA,NA
19165,2007,167.3,53.1,NA,NA
19167,2007,156.9,54.1,NA,NA
19169,2007,180.7,54,NA,NA
19171,2007,174.8,55.2,NA,NA
19173,2007,137.6,44.9,NA,NA
19175,2007,154.1,51.7,NA,NA
19177,2007,165.8,47.5,NA,42.9
19179,2007,167.1,46,NA,NA
19181,2007,157.4,55.2,NA,NA
19183,2007,174.1,50.8,NA,61.4
19185,2007,150.2,51.2,NA,41.5
19187,2007,182.6,51.1,NA,NA
19189,2007,186.1,55.1,NA,NA
19191,2007,174,50.9,NA,NA
19193,2007,153.6,45.1,NA,NA
19195,2007,174.8,52,NA,NA
19197,2007,182.4,51.4,NA,NA
20001,2007,113,16,NA,11
20003,2007,114,21,NA,20
20005,2007,124,39,NA,25
20007,2007,NA,33,864,26
20009,2007,157,37,NA,23
20011,2007,101,20,NA,22
20013,2007,118,50,NA,36
20015,2007,115,22,NA,19
20017,2007,112,27,NA,23
20019,2007,NA,18,NA,10
20021,2007,122,32,NA,13
20023,2007,151,51,NA,47
20025,2007,164,36,NA,32
20027,2007,146,36,NA,28
20029,2007,127,36,NA,29
20031,2007,118,21,NA,28
20033,2007,NA,49,NA,22
20035,2007,115,31,NA,14
20037,2007,98,24,NA,18
20039,2007,94,NA,NA,49
20041,2007,98,35,NA,18
20043,2007,151,52,NA,27
20045,2007,122,27,NA,25
20047,2007,166,44,NA,32
20049,2007,NA,29,NA,13
20051,2007,113,NA,NA,32
20053,2007,NA,34,NA,19
20055,2007,185,55,NA,50
20057,2007,182,53,NA,37
20059,2007,99,22,NA,20
20061,2007,133,34,NA,21
20063,2007,97,44,NA,45
20065,2007,104,28,NA,33
20067,2007,191,NA,NA,48
20069,2007,197,46,960,49
20071,2007,99,37,NA,52
20073,2007,118,33,NA,17
20075,2007,108,NA,NA,46
20077,2007,121,20,514,22
20079,2007,136,33,NA,14
20081,2007,203,44,789,51
20083,2007,167,35,NA,42
20085,2007,119,35,NA,23
20087,2007,129,41,NA,30
20089,2007,125,39,NA,34
20091,2007,119,29,NA,27
20093,2007,173,NA,NA,45
20095,2007,161,27,NA,13
20097,2007,179,47,NA,25
20099,2007,102,25,NA,10
20101,2007,144,45,NA,43
20103,2007,113,35,NA,21
20105,2007,95,35,NA,26
20107,2007,97,22,NA,17
20109,2007,77,NA,NA,47
20111,2007,109,24,NA,17
20113,2007,152,31,NA,13
20115,2007,107,26,NA,16
20117,2007,114,40,NA,28
20119,2007,215,59,NA,47
20121,2007,122,30,NA,16
20123,2007,145,35,NA,34
20125,2007,98,23,NA,13
20127,2007,99,18,NA,17
20129,2007,109,NA,NA,47
20131,2007,119,47,NA,30
20133,2007,117,22,NA,11
20135,2007,90,NA,NA,37
20137,2007,81,36,NA,30
20139,2007,89,19,NA,23
20141,2007,121,36,NA,34
20143,2007,111,26,NA,23
20145,2007,167,47,NA,34
20147,2007,98,38,NA,34
20149,2007,144,43,NA,19
20151,2007,162,48,NA,23
20153,2007,111,NA,NA,43
20155,2007,143,32,NA,15
20157,2007,154,43,NA,30
20159,2007,128,35,NA,16
20161,2007,NA,38,NA,25
20163,2007,89,35,NA,36
20165,2007,137,37,NA,31
20167,2007,NA,NA,NA,29
20169,2007,117,31,NA,15
20171,2007,127,42,NA,56
20173,2007,143,29,NA,12
20175,2007,207,45,NA,53
20177,2007,130,30,NA,23
20179,2007,132,59,NA,45
20181,2007,144,61,NA,46
20183,2007,106,44,NA,31
20185,2007,136,43,NA,18
20187,2007,182,NA,NA,53
20189,2007,174,40,NA,56
20191,2007,116,22,540,17
20193,2007,141,49,NA,42
20195,2007,85,38,NA,30
20197,2007,121,33,NA,18
20199,2007,130,NA,NA,46
20201,2007,116,38,NA,31
20203,2007,143,NA,NA,55
20205,2007,110,26,NA,15
20207,2007,106,21,NA,10
20209,2007,NA,30,NA,20
21001,2007,110,32,NA,52
21003,2007,115,NA,NA,53
21005,2007,NA,NA,NA,NA
21007,2007,164,28,NA,45
21009,2007,148,35,NA,NA
21011,2007,117,33,NA,NA
21013,2007,NA,NA,NA,NA
21015,2007,103,26,NA,NA
21017,2007,105,26,NA,56
21019,2007,NA,NA,NA,NA
21021,2007,91,NA,NA,NA
21023,2007,125,NA,NA,NA
21025,2007,NA,NA,NA,NA
21027,2007,136,38,NA,NA
21029,2007,98,24,NA,NA
21031,2007,163,37,NA,NA
21033,2007,117,19,NA,53
21035,2007,81,12,NA,36
21037,2007,NA,NA,NA,NA
21039,2007,156,28,NA,47
21041,2007,120,NA,NA,NA
21043,2007,104,NA,NA,NA
21045,2007,122,37,NA,NA
21047,2007,92,15,NA,50
21049,2007,121,NA,NA,NA
21051,2007,NA,NA,NA,NA
21053,2007,135,NA,NA,NA
21055,2007,121,NA,NA,49
21057,2007,100,NA,NA,NA
21059,2007,157,41,NA,61
21061,2007,80,23,NA,NA
21063,2007,NA,NA,NA,NA
21065,2007,121,36,NA,NA
21067,2007,130,30,NA,NA
21069,2007,113,33,NA,NA
21071,2007,NA,NA,NA,NA
21073,2007,92,16,NA,NA
21075,2007,148,26,NA,45
21077,2007,150,NA,NA,NA
21079,2007,NA,NA,NA,NA
21081,2007,NA,NA,NA,NA
21083,2007,131,20,NA,40
21085,2007,111,34,NA,NA
21087,2007,108,32,NA,NA
21089,2007,NA,NA,NA,NA
21091,2007,141,NA,NA,NA
21093,2007,122,35,NA,52
21095,2007,NA,NA,NA,NA
21097,2007,118,33,NA,NA
21099,2007,91,27,NA,NA
21101,2007,146,40,NA,50
21103,2007,95,17,NA,NA
21105,2007,153,25,NA,44
21107,2007,140,NA,NA,54
21109,2007,NA,NA,NA,NA
21111,2007,110,NA,NA,NA
21113,2007,86,24,NA,NA
21115,2007,NA,NA,NA,NA
21117,2007,NA,NA,NA,NA
21119,2007,NA,NA,NA,NA
21121,2007,82,NA,NA,NA
21123,2007,129,35,NA,55
21125,2007,NA,NA,NA,NA
21127,2007,NA,NA,NA,NA
21129,2007,NA,NA,NA,NA
21131,2007,NA,NA,NA,NA
21133,2007,NA,NA,NA,NA
21135,2007,102,NA,NA,NA
21137,2007,107,33,NA,48
21139,2007,119,NA,NA,NA
21141,2007,98,13,NA,51
21143,2007,114,NA,NA,NA
21145,2007,141,22,NA,NA
21147,2007,NA,NA,NA,NA
21149,2007,156,38,NA,58
21151,2007,107,NA,NA,NA
21153,2007,NA,NA,NA,NA
21155,2007,113,38,NA,NA
21157,2007,100,13,NA,NA
21159,2007,NA,NA,NA,NA
21161,2007,115,NA,NA,50
21163,2007,135,27,NA,61
21165,2007,NA,NA,NA,NA
21167,2007,66,NA,NA,NA
21169,2007,110,36,NA,NA
21171,2007,119,NA,NA,NA
21173,2007,86,NA,NA,NA
21175,2007,NA,NA,NA,NA
21177,2007,127,30,NA,49
21179,2007,106,33,NA,51
21181,2007,57,NA,NA,NA
21183,2007,162,NA,NA,NA
21185,2007,152,34,NA,65
21187,2007,NA,NA,NA,NA
21189,2007,NA,NA,NA,NA
21191,2007,108,40,NA,NA
21193,2007,NA,NA,NA,NA
21195,2007,NA,NA,NA,NA
21197,2007,NA,NA,NA,NA
21199,2007,103,31,NA,50
21201,2007,NA,NA,NA,NA
21203,2007,96,NA,NA,NA
21205,2007,131,NA,NA,NA
21207,2007,108,33,NA,NA
21209,2007,NA,NA,NA,NA
21211,2007,93,23,NA,53
21213,2007,94,11,NA,42
21215,2007,104,29,NA,NA
21217,2007,130,40,NA,NA
21219,2007,109,16,NA,47
21221,2007,97,11,NA,53
21223,2007,126,25,NA,NA
21225,2007,156,40,NA,53
21227,2007,115,20,NA,45
21229,2007,96,NA,NA,NA
21231,2007,132,25,NA,58
21233,2007,142,33,NA,NA
21235,2007,94,NA,NA,NA
21237,2007,NA,NA,NA,NA
21239,2007,114,NA,NA,NA
22001,2007,NA,40.1,NA,52
22003,2007,NA,NA,NA,NA
22005,2007,NA,NA,NA,NA
22007,2007,NA,NA,NA,NA
22009,2007,160.9,45,990,57.4
22011,2007,NA,33.3,NA,38.9
22013,2007,NA,NA,NA,NA
22015,2007,162.5,21.8,NA,41.4
22017,2007,169.3,30,965,NA
22019,2007,NA,20.5,NA,NA
22021,2007,175,32.8,802,44.1
22023,2007,NA,NA,NA,NA
22025,2007,159.9,45.8,1096,53.9
22027,2007,NA,NA,NA,NA
22029,2007,158.1,51,1094,50.4
22031,2007,NA,50,NA,NA
22033,2007,NA,NA,NA,NA
22035,2007,172.4,48.4,1123,57.5
22037,2007,NA,NA,NA,NA
22039,2007,162.5,32.7,NA,56.5
22041,2007,180.3,28.2,1021,56.5
22043,2007,182.6,34,NA,44.1
22045,2007,NA,47.3,NA,NA
22047,2007,NA,51.9,NA,51.4
22049,2007,NA,NA,NA,NA
22051,2007,NA,NA,NA,NA
22053,2007,NA,32,NA,40.6
22055,2007,NA,33.3,NA,53.8
22057,2007,NA,NA,NA,NA
22059,2007,NA,NA,NA,NA
22061,2007,NA,NA,NA,NA
22063,2007,NA,NA,NA,NA
22065,2007,140.1,41.9,968,50
22067,2007,179,41.1,NA,56.5
22069,2007,184.8,50,NA,55.6
22071,2007,NA,NA,NA,NA
22073,2007,131.1,33.7,840,48.5
22075,2007,NA,NA,NA,NA
22077,2007,176.9,51,875,57.5
22079,2007,158.3,45.9,848,51.9
22081,2007,160,29,910,50
22083,2007,164.1,46.8,826,54.5
22085,2007,NA,NA,NA,NA
22087,2007,NA,NA,NA,NA
22089,2007,NA,NA,NA,NA
22091,2007,NA,NA,NA,NA
22093,2007,NA,NA,NA,NA
22095,2007,NA,NA,NA,NA
22097,2007,165.7,40,853,57
22099,2007,NA,33.3,NA,48.5
22101,2007,NA,NA,NA,NA
22103,2007,NA,NA,NA,NA
22105,2007,NA,NA,NA,NA
22107,2007,148,50.8,1100,54.9
22109,2007,NA,NA,NA,NA
22111,2007,NA,NA,NA,NA
22113,2007,NA,39.4,NA,NA
22115,2007,NA,NA,NA,NA
22117,2007,NA,NA,NA,NA
22119,2007,NA,NA,NA,NA
22121,2007,NA,NA,NA,50
22123,2007,172.9,38.2,NA,55.4
22125,2007,NA,NA,NA,NA
22127,2007,NA,NA,NA,NA
23001,2007,NA,NA,NA,NA
23003,2007,NA,NA,NA,NA
23005,2007,NA,NA,NA,NA
23007,2007,NA,NA,NA,NA
23009,2007,NA,NA,NA,NA
23011,2007,NA,NA,NA,NA
23013,2007,NA,NA,NA,NA
23015,2007,NA,NA,NA,NA
23017,2007,NA,NA,NA,NA
23019,2007,NA,NA,NA,NA
23021,2007,NA,NA,NA,NA
23023,2007,NA,NA,NA,NA
23025,2007,NA,NA,NA,NA
23027,2007,NA,NA,NA,NA
23029,2007,NA,NA,NA,NA
23031,2007,NA,NA,NA,NA
24001,2007,NA,NA,NA,NA
24003,2007,100,29,NA,NA
24005,2007,124,32.8,NA,49.2
24009,2007,63.9,15,NA,NA
24011,2007,100.3,25.6,NA,66.7
24013,2007,82.1,29.4,NA,70.4
24015,2007,136.5,34.4,NA,80
24017,2007,42.9,19,NA,NA
24019,2007,123.5,32.2,NA,50
24021,2007,84.2,31.9,NA,78.1
24023,2007,NA,NA,NA,NA
24025,2007,144.2,33.8,NA,71.3
24027,2007,78.3,29,NA,71.3
24029,2007,101.1,24.2,NA,71.4
24031,2007,87,26.1,NA,74
24033,2007,70,28.3,NA,NA
24035,2007,120.2,26.8,NA,67.3
24037,2007,49.5,16.8,NA,NA
24039,2007,125.5,33.5,NA,78.6
24041,2007,77.1,22.6,NA,54.5
24043,2007,75.5,30,NA,68.8
24045,2007,76,26.7,NA,61.9
24047,2007,96.5,28.7,NA,50
25001,2007,NA,NA,NA,NA
25003,2007,NA,NA,NA,NA
25005,2007,NA,NA,NA,NA
25007,2007,NA,NA,NA,NA
25009,2007,NA,NA,NA,NA
25011,2007,NA,NA,NA,NA
25013,2007,NA,NA,NA,NA
25015,2007,NA,NA,NA,NA
25017,2007,NA,NA,NA,NA
25019,2007,NA,NA,NA,NA
25021,2007,NA,NA,NA,NA
25023,2007,NA,NA,NA,NA
25025,2007,NA,NA,NA,NA
25027,2007,NA,NA,NA,NA
26001,2007,NA,NA,NA,64
26003,2007,NA,NA,NA,NA
26005,2007,110,39,NA,48
26007,2007,82,25,NA,45
26009,2007,65,18,NA,NA
26011,2007,115,38,NA,73
26013,2007,NA,NA,NA,NA
26015,2007,115,38,NA,57
26017,2007,122,42,NA,72
26019,2007,45,NA,NA,NA
26021,2007,137,44,NA,51
26023,2007,114,40,NA,49
26025,2007,109,40,NA,49
26027,2007,124,44,NA,50
26029,2007,81,16,NA,NA
26031,2007,NA,NA,NA,NA
26033,2007,NA,NA,NA,NA
26035,2007,NA,35,NA,53
26037,2007,124,39,NA,63
26039,2007,NA,NA,NA,NA
26041,2007,89,NA,NA,NA
26043,2007,NA,NA,NA,NA
26045,2007,118,42,NA,64
26047,2007,75,NA,NA,NA
26049,2007,120,38,NA,57
26051,2007,NA,37,NA,69
26053,2007,NA,NA,NA,NA
26055,2007,44,10,NA,36
26057,2007,125,38,NA,67
26059,2007,113,39,NA,54
26061,2007,NA,NA,NA,NA
26063,2007,147,45,NA,80
26065,2007,118,41,NA,66
26067,2007,132,41,NA,62
26069,2007,110,32,NA,66
26071,2007,NA,NA,NA,NA
26073,2007,117,37,NA,58
26075,2007,103,38,NA,51
26077,2007,109,40,NA,50
26079,2007,NA,NA,NA,NA
26081,2007,115,40,NA,51
26083,2007,NA,NA,NA,NA
26085,2007,NA,NA,NA,NA
26087,2007,110,34,NA,57
26089,2007,56,NA,NA,NA
26091,2007,144,47,NA,73
26093,2007,107,37,NA,55
26095,2007,NA,NA,NA,NA
26097,2007,NA,NA,NA,NA
26099,2007,110,33,NA,57
26101,2007,64,NA,NA,NA
26103,2007,0,NA,NA,NA
26105,2007,109,35,NA,43
26107,2007,100,23,NA,43
26109,2007,77,NA,NA,NA
26111,2007,134,42,NA,72
26113,2007,94,NA,NA,57
26115,2007,154,42,NA,71
26117,2007,110,31,NA,52
26119,2007,83,29,NA,54
26121,2007,106,38,NA,48
26123,2007,102,36,NA,43
26125,2007,NA,36,NA,NA
26127,2007,NA,30,NA,43
26129,2007,116,35,NA,74
26131,2007,NA,NA,NA,NA
26133,2007,98,22,NA,50
26135,2007,NA,NA,NA,NA
26137,2007,56,NA,NA,50
26139,2007,118,40,NA,47
26141,2007,81,22,NA,52
26143,2007,NA,NA,NA,NA
26145,2007,144,44,NA,70
26147,2007,111,35,NA,66
26149,2007,138,44,NA,54
26151,2007,133,41,NA,75
26153,2007,NA,NA,NA,NA
26155,2007,130,40,NA,62
26157,2007,134,40,NA,69
26159,2007,113,38,NA,45
26161,2007,128,41,NA,59
26163,2007,NA,33,NA,NA
26165,2007,NA,NA,NA,NA
27001,2007,80,NA,NA,NA
27003,2007,100,27,NA,NA
27005,2007,119,35,NA,NA
27007,2007,NA,NA,NA,NA
27009,2007,67,19,NA,31.6
27011,2007,128,39,NA,NA
27013,2007,157,49,NA,NA
27015,2007,157,48,NA,NA
27017,2007,NA,NA,NA,NA
27019,2007,142,48,NA,48.1
27021,2007,NA,NA,NA,NA
27023,2007,144,44,NA,NA
27025,2007,92,27,NA,NA
27027,2007,127,35,NA,NA
27029,2007,105,33,NA,43.8
27031,2007,NA,NA,NA,NA
27033,2007,164,48,NA,NA
27035,2007,59,NA,NA,NA
27037,2007,140,38,NA,NA
27039,2007,176,51,NA,NA
27041,2007,104,31,NA,NA
27043,2007,176,53,NA,NA
27045,2007,170,50,NA,NA
27047,2007,173,52,NA,NA
27049,2007,165,49,NA,NA
27051,2007,132,38,NA,NA
27053,2007,100,35,NA,NA
27055,2007,160,46,NA,NA
27057,2007,NA,NA,NA,NA
27059,2007,86,21,NA,28.9
27061,2007,NA,NA,NA,NA
27063,2007,163,49,NA,NA
27065,2007,71,22,NA,NA
27067,2007,138,42,NA,NA
27069,2007,106,38,NA,51.6
27071,2007,NA,NA,NA,NA
27073,2007,137,39,NA,44.3
27075,2007,NA,NA,NA,NA
27077,2007,NA,NA,NA,42.3
27079,2007,144,48,NA,53.3
27081,2007,153,46,NA,NA
27083,2007,150,47,NA,NA
27085,2007,139.9,45,NA,51.8
27087,2007,119,35,NA,NA
27089,2007,110,37,NA,49.9
27091,2007,165,49,NA,NA
27093,2007,119.9,37,NA,NA
27095,2007,67,20,NA,NA
27097,2007,62,17,NA,NA
27099,2007,172,51,NA,NA
27101,2007,153,46,NA,NA
27103,2007,145,47,NA,NA
27105,2007,157,48,NA,NA
27107,2007,124,36,NA,47
27109,2007,170,50,NA,NA
27111,2007,115,30,NA,39.1
27113,2007,101,32,NA,50
27115,2007,98,32,NA,NA
27117,2007,140,44,NA,48.3
27119,2007,115,38,NA,NA
27121,2007,124,33,NA,NA
27123,2007,NA,NA,NA,NA
27125,2007,116,34,NA,NA
27127,2007,156,47,NA,NA
27129,2007,145.1,45,NA,NA
27131,2007,151,45,NA,NA
27133,2007,160,51,NA,NA
27135,2007,96,31,NA,45.9
27137,2007,NA,NA,NA,NA
27139,2007,122,38,NA,NA
27141,2007,122,35,NA,NA
27143,2007,148,49,NA,54.7
27145,2007,96,31,NA,33.4
27147,2007,175,52,NA,NA
27149,2007,142.1,41,NA,NA
27151,2007,137,39,NA,NA
27153,2007,85,26,NA,33.3
27155,2007,130,37,NA,NA
27157,2007,169,50,NA,NA
27159,2007,117,30,NA,NA
27161,2007,155,52,NA,NA
27163,2007,111,31,NA,NA
27165,2007,164,48,NA,NA
27167,2007,113,31,NA,NA
27169,2007,169,52,NA,NA
27171,2007,102,37,NA,NA
27173,2007,148.9,45,NA,54.6
28001,2007,NA,NA,NA,NA
28003,2007,81.5,19,NA,NA
28005,2007,NA,NA,NA,NA
28007,2007,93.5,NA,711,NA
28009,2007,98.2,24,NA,NA
28011,2007,174.1,49,892,59.6
28013,2007,117.9,37,814,NA
28015,2007,147.1,NA,1000,57.2
28017,2007,132.2,29,NA,42.1
28019,2007,NA,NA,NA,NA
28021,2007,142.6,NA,NA,NA
28023,2007,NA,NA,NA,NA
28025,2007,83.8,34,NA,NA
28027,2007,170.5,44,1085,52.7
28029,2007,NA,NA,NA,NA
28031,2007,NA,NA,NA,NA
28033,2007,123,29,960,50.3
28035,2007,NA,NA,NA,NA
28037,2007,NA,NA,NA,NA
28039,2007,71.7,NA,NA,NA
28041,2007,NA,NA,NA,NA
28043,2007,149.1,NA,954,NA
28045,2007,NA,NA,NA,NA
28047,2007,NA,NA,NA,NA
28049,2007,120.2,40,822,NA
28051,2007,151.1,44,934,58.8
28053,2007,162.2,40,1043,60.1
28055,2007,173.7,44,1050,59.6
28057,2007,112.7,NA,NA,NA
28059,2007,NA,NA,NA,NA
28061,2007,NA,NA,NA,NA
28063,2007,NA,NA,864,NA
28065,2007,NA,NA,NA,NA
28067,2007,NA,NA,NA,NA
28069,2007,NA,NA,NA,NA
28071,2007,131.8,NA,864,NA
28073,2007,NA,NA,NA,NA
28075,2007,NA,NA,NA,NA
28077,2007,NA,NA,NA,NA
28079,2007,NA,NA,NA,NA
28081,2007,103.7,25.5,NA,NA
28083,2007,182.2,45,982,57
28085,2007,NA,NA,NA,NA
28087,2007,69.9,23,463,59.2
28089,2007,101.9,38,1062,49
28091,2007,NA,NA,NA,NA
28093,2007,107.6,21,NA,39.5
28095,2007,76.9,34,520,53.9
28097,2007,154.6,NA,919,NA
28099,2007,NA,NA,NA,NA
28101,2007,NA,NA,NA,NA
28103,2007,87,29,989,49.1
28105,2007,NA,NA,NA,NA
