stco,year,gdd,edd
13059,2011,117.6,55.3
13061,2011,114.3,65.0
13063,2011,119.4,54.4
13065,2011,112.4,67.7
13067,2011,123.2,47.8
13069,2011,111.0,69.0
13071,2011,113.8,67.1
13073,2011,114.0,60.6
13075,2011,113.2,67.5
13077,2011,122.5,50.9
13079,2011,113.8,63.3
13081,2011,113.2,65.5
13083,2011,134.5,32.0
13085,2011,127.4,40.5
13087,2011,110.0,70.7
13089,2011,119.7,54.1
13091,2011,110.7,67.9
13093,2011,112.3,65.9
13095,2011,112.0,68.1
13097,2011,124.1,47.7
13099,2011,110.4,69.8
13101,2011,112.2,69.2
13103,2011,109.3,70.0
13105,2011,119.9,51.9
13107,2011,108.8,69.3
13109,2011,109.4,69.9
13111,2011,136.2,29.1
13113,2011,121.5,52.1
13115,2011,124.5,46.1
13117,2011,125.7,42.9
13119,2011,119.8,51.7
13121,2011,122.8,49.9
13123,2011,132.9,33.8
13125,2011,112.8,62.8
13127,2011,117.7,62.8
13129,2011,122.2,48.3
13131,2011,116.2,64.4
13133,2011,114.8,59.3
13135,2011,121.4,50.1
13137,2011,131.7,35.2
13139,2011,126.9,42.0
13141,2011,112.9,62.7
13143,2011,128.5,42.8
13145,2011,120.3,54.6
13147,2011,120.9,50.7
13149,2011,122.9,49.9
13151,2011,117.6,56.8
13153,2011,110.8,67.0
13155,2011,113.8,66.3
13157,2011,119.2,52.3
13159,2011,115.8,58.9
13161,2011,111.1,68.4
13163,2011,110.2,66.4
13165,2011,109.9,67.9
13167,2011,109.0,68.1
13169,2011,111.9,64.5
13171,2011,117.9,57.2
13173,2011,112.8,68.2
13175,2011,108.5,69.2
13177,2011,113.0,66.3
13179,2011,111.7,68.2
13181,2011,113.9,60.2
13183,2011,107.7,72.7
13185,2011,112.3,69.2
13187,2011,133.8,32.5
13189,2011,112.7,61.7
13191,2011,117.5,63.0
13193,2011,112.1,65.9
13195,2011,119.1,52.5
13197,2011,117.4,59.4
13199,2011,120.4,53.8
13201,2011,108.6,72.0
13205,2011,113.5,67.0
13207,2011,114.3,61.5
13209,2011,110.0,69.3
13211,2011,115.4,58.8
13213,2011,122.9,47.2
13215,2011,115.6,61.8
13217,2011,117.3,57.5
13219,2011,117.0,56.0
13221,2011,117.0,55.7
13223,2011,124.0,46.9
13225,2011,112.5,65.0
13227,2011,131.1,37.1
13229,2011,108.8,70.9
13231,2011,120.1,54.4
13233,2011,124.9,45.7
13235,2011,107.7,70.5
13237,2011,112.7,62.7
13239,2011,113.7,65.2
13241,2011,145.4,17.3
13243,2011,113.4,65.7
13245,2011,111.8,64.6
13247,2011,119.2,55.1
13249,2011,115.8,61.7
13251,2011,110.6,67.5
13253,2011,105.1,76.0
13255,2011,120.2,54.1
13257,2011,121.0,50.2
13259,2011,115.4,62.2
13261,2011,114.6,63.6
13263,2011,119.7,55.5
13265,2011,114.4,59.8
13267,2011,108.6,71.3
13269,2011,115.1,61.9
13271,2011,111.5,67.5
13273,2011,114.3,64.8
13275,2011,113.6,67.5
13277,2011,115.8,64.5
13279,2011,109.4,70.2
13281,2011,145.9,16.0
13283,2011,109.2,69.4
13285,2011,121.2,52.9
13287,2011,114.9,64.6
13289,2011,110.5,66.9
13291,2011,142.6,20.6
13293,2011,116.7,58.9
13295,2011,128.3,39.7
13297,2011,118.0,55.6
13299,2011,108.9,71.1
13301,2011,114.0,60.6
13303,2011,112.2,64.4
13305,2011,110.0,69.6
13307,2011,115.8,62.0
13309,2011,109.7,69.3
13311,2011,133.8,32.4
13313,2011,124.0,45.5
13315,2011,112.3,66.6
13317,2011,115.7,57.9
13319,2011,109.0,68.5
13321,2011,115.0,65.0
16001,2011,116.3,22.0
16003,2011,98.2,13.3
16005,2011,105.5,9.0
16007,2011,96.3,2.7
16009,2011,101.5,3.0
16011,2011,105.5,11.5
16013,2011,102.6,8.0
16015,2011,104.3,16.4
16017,2011,106.6,3.7
16019,2011,102.8,6.7
16021,2011,112.1,5.6
16023,2011,102.6,6.4
16025,2011,100.1,4.5
16027,2011,118.2,22.8
16029,2011,98.4,4.8
16031,2011,107.5,12.9
16033,2011,102.0,6.8
16035,2011,106.1,5.6
16037,2011,97.0,5.0
16039,2011,112.0,25.8
16041,2011,107.3,10.8
16043,2011,99.6,3.5
16045,2011,115.2,22.4
16047,2011,110.4,22.6
16049,2011,103.1,5.7
16051,2011,103.5,7.8
16053,2011,107.1,18.1
16055,2011,105.6,3.7
16057,2011,104.6,4.7
16059,2011,98.3,5.5
16061,2011,100.7,2.9
16063,2011,103.4,16.1
16065,2011,101.2,4.1
16067,2011,106.7,14.0
16069,2011,112.7,9.4
16071,2011,105.1,10.4
16073,2011,117.9,23.2
16075,2011,117.4,23.5
16077,2011,103.7,12.4
16079,2011,94.7,2.1
16081,2011,91.5,2.0
16083,2011,111.0,17.1
16085,2011,87.7,2.6
16087,2011,109.9,22.5
17001,2011,123.0,27.7
17003,2011,121.5,43.0
17005,2011,123.1,31.8
17007,2011,118.0,14.8
17009,2011,122.7,27.4
17011,2011,121.5,18.7
17013,2011,120.8,33.6
17015,2011,118.3,17.7
17017,2011,121.5,28.6
17019,2011,124.5,24.5
17021,2011,121.0,30.8
17023,2011,124.9,28.7
17025,2011,123.5,32.8
17027,2011,123.0,33.4
17029,2011,126.2,25.8
17031,2011,119.0,16.7
17033,2011,123.7,31.7
17035,2011,125.0,28.1
17037,2011,120.0,14.6
17039,2011,123.5,24.3
17041,2011,124.9,26.6
17043,2011,118.6,17.2
17045,2011,127.3,24.3
17047,2011,122.9,36.7
17049,2011,125.3,28.3
17051,2011,123.7,29.9
17053,2011,123.4,22.4
17055,2011,122.8,36.3
17057,2011,122.0,24.8
17059,2011,124.8,36.5
17061,2011,122.5,30.5
17063,2011,120.5,19.5
17065,2011,123.7,35.2
17067,2011,121.7,27.6
17069,2011,129.0,32.6
17071,2011,123.1,22.8
17073,2011,121.5,19.1
17075,2011,124.5,20.6
17077,2011,121.9,37.8
17079,2011,124.4,30.1
17081,2011,124.3,32.9
17083,2011,122.0,32.3
17085,2011,118.4,14.7
17087,2011,124.9,37.1
17089,2011,119.5,14.6
17091,2011,121.9,20.3
17093,2011,119.7,17.7
17095,2011,123.0,19.8
17097,2011,117.2,11.1
17099,2011,121.0,19.4
17101,2011,124.6,33.4
17103,2011,120.3,16.2
17105,2011,122.1,22.3
17107,2011,122.2,26.3
17109,2011,123.0,25.2
17111,2011,118.1,14.0
17113,2011,123.1,23.0
17115,2011,122.5,28.4
17117,2011,122.4,31.0
17119,2011,121.5,34.6
17121,2011,124.3,31.5
17123,2011,121.9,21.4
17125,2011,120.9,27.6
17127,2011,125.3,37.5
17129,2011,121.5,28.2
17131,2011,122.2,20.8
17133,2011,119.8,37.5
17135,2011,122.1,31.0
17137,2011,122.4,28.4
17139,2011,124.5,26.7
17141,2011,119.2,15.9
17143,2011,122.6,21.6
17145,2011,122.1,36.2
17147,2011,123.8,25.9
17149,2011,122.0,29.3
17151,2011,126.8,35.2
17153,2011,123.3,40.3
17155,2011,121.3,21.1
17157,2011,119.4,39.1
17159,2011,123.9,33.3
17161,2011,121.0,20.1
17163,2011,120.1,37.5
17165,2011,123.5,37.1
17167,2011,121.4,29.5
17169,2011,122.6,26.8
17171,2011,121.8,29.3
17173,2011,124.2,28.1
17175,2011,122.5,19.2
17177,2011,118.6,15.0
17179,2011,122.4,24.0
17181,2011,122.8,38.8
17183,2011,126.9,21.8
17185,2011,124.4,35.1
17187,2011,122.6,22.3
17189,2011,122.6,34.9
17191,2011,123.9,34.7
17193,2011,124.1,36.7
17195,2011,120.1,17.9
17197,2011,120.5,18.9
17199,2011,123.1,37.1
17201,2011,118.1,16.0
17203,2011,121.7,22.4
18001,2011,122.0,21.7
18003,2011,121.4,19.9
18005,2011,129.8,23.7
18007,2011,128.6,17.3
18009,2011,126.3,19.9
18011,2011,129.9,18.2
18013,2011,130.8,22.2
18015,2011,129.1,18.1
18017,2011,128.0,17.3
18019,2011,131.5,28.0
18021,2011,129.0,23.7
18023,2011,129.8,17.1
18025,2011,131.3,28.2
18027,2011,126.9,30.5
18029,2011,132.1,22.0
18031,2011,130.3,22.2
18033,2011,121.7,17.6
18035,2011,127.4,20.0
18037,2011,130.5,28.4
18039,2011,126.4,13.0
18041,2011,128.3,20.9
18043,2011,132.1,27.4
18045,2011,129.2,19.8
18047,2011,129.1,22.7
18049,2011,126.9,16.2
18051,2011,125.1,34.4
18053,2011,126.5,18.9
18055,2011,128.1,26.7
18057,2011,128.7,19.4
18059,2011,127.8,21.8
18061,2011,131.2,28.7
18063,2011,130.6,19.0
18065,2011,128.4,19.2
18067,2011,128.2,17.5
18069,2011,123.3,20.8
18071,2011,132.0,23.6
18073,2011,127.1,16.5
18075,2011,124.8,21.0
18077,2011,135.7,20.4
18079,2011,132.9,22.7
18081,2011,129.8,21.7
18083,2011,125.4,32.3
18085,2011,126.0,15.0
18087,2011,125.7,12.2
18089,2011,123.7,16.1
18091,2011,125.2,13.6
18093,2011,130.4,25.6
18095,2011,128.0,19.8
18097,2011,128.5,22.0
18099,2011,126.1,15.1
18101,2011,129.5,27.6
18103,2011,127.3,17.2
18105,2011,130.2,23.2
18107,2011,130.8,17.5
18109,2011,130.9,20.2
18111,2011,126.0,18.4
18113,2011,124.5,14.7
18115,2011,133.7,23.2
18117,2011,132.0,25.9
18119,2011,129.3,23.1
18121,2011,128.1,23.1
18123,2011,129.4,31.4
18125,2011,128.5,30.5
18127,2011,124.3,14.6
18129,2011,124.2,36.8
18131,2011,128.2,15.7
18133,2011,131.3,18.6
18135,2011,127.4,19.0
18137,2011,133.3,19.5
18139,2011,129.3,20.7
18141,2011,126.0,12.8
18143,2011,133.2,23.7
18145,2011,129.0,22.8
18147,2011,127.6,34.1
18149,2011,126.9,14.7
18151,2011,124.3,12.5
18153,2011,126.3,28.4
18155,2011,135.0,22.4
18157,2011,129.6,18.4
18159,2011,128.3,18.2
18161,2011,127.5,21.5
18163,2011,125.2,35.9
18165,2011,127.1,24.1
18167,2011,126.3,27.2
18169,2011,125.5,17.8
18171,2011,128.7,18.7
18173,2011,126.7,34.7
18175,2011,132.2,25.7
18177,2011,127.9,19.6
18179,2011,123.2,21.0
18181,2011,128.9,16.8
18183,2011,124.2,16.1
19001,2011,123.6,18.3
19003,2011,123.6,19.0
19005,2011,117.9,11.3
19007,2011,121.8,22.3
19009,2011,123.5,16.3
19011,2011,119.9,16.0
19013,2011,118.7,14.4
19015,2011,121.6,15.1
19017,2011,118.6,12.9
19019,2011,119.7,12.5
19021,2011,118.9,13.8
19023,2011,117.8,14.5
19025,2011,121.5,14.0
19027,2011,122.3,15.2
19029,2011,122.4,19.6
19031,2011,121.0,16.7
19033,2011,117.3,11.8
19035,2011,118.3,15.8
19037,2011,118.6,10.4
19039,2011,122.1,20.6
19041,2011,116.4,14.5
19043,2011,118.4,12.0
19045,2011,119.6,16.1
19047,2011,123.3,14.9
19049,2011,121.7,17.9
19051,2011,120.2,25.3
19053,2011,123.4,20.5
19055,2011,119.1,11.6
19057,2011,122.3,23.0
19059,2011,113.9,15.4
19061,2011,118.9,12.6
19063,2011,116.7,12.6
19065,2011,119.4,11.0
19067,2011,117.8,12.2
19069,2011,118.2,12.8
19071,2011,123.2,23.7
19073,2011,122.2,16.0
19075,2011,118.7,14.0
19077,2011,122.1,17.2
19079,2011,120.0,13.8
19081,2011,117.7,11.9
19083,2011,118.5,14.5
19085,2011,122.4,19.6
19087,2011,121.7,23.1
19089,2011,117.7,9.4
19091,2011,118.9,13.5
19093,2011,120.7,15.3
19095,2011,120.2,17.8
19097,2011,118.5,15.0
19099,2011,118.6,20.2
19101,2011,119.6,26.2
19103,2011,121.2,18.9
19105,2011,119.1,14.8
19107,2011,120.1,21.9
19109,2011,117.7,12.9
19111,2011,121.1,26.3
19113,2011,119.8,15.4
19115,2011,120.8,24.0
19117,2011,121.2,21.9
19119,2011,116.2,14.8
19121,2011,123.7,18.0
19123,2011,119.8,22.8
19125,2011,118.7,24.2
19127,2011,119.0,15.8
19129,2011,123.1,22.5
19131,2011,117.7,9.9
19133,2011,121.6,18.8
19135,2011,119.9,23.4
19137,2011,123.3,21.2
19139,2011,120.9,21.0
19141,2011,116.8,14.8
19143,2011,115.4,13.7
19145,2011,123.6,22.1
19147,2011,117.2,14.0
19149,2011,118.5,17.6
19151,2011,118.6,14.3
19153,2011,119.7,20.5
19155,2011,122.4,20.9
19157,2011,118.3,18.5
19159,2011,124.4,19.7
19161,2011,121.5,13.4
19163,2011,120.6,18.3
19165,2011,123.7,16.9
19167,2011,118.3,16.1
19169,2011,120.6,15.1
19171,2011,118.7,15.2
19173,2011,122.9,21.4
19175,2011,124.3,18.3
19177,2011,119.2,27.9
19179,2011,120.3,24.3
19181,2011,121.3,21.5
19183,2011,120.6,23.3
19185,2011,122.7,20.7
19187,2011,120.8,13.3
19189,2011,117.2,11.7
19191,2011,118.5,10.7
19193,2011,120.0,18.0
19195,2011,117.8,9.9
19197,2011,118.6,12.9
20001,2011,110.2,47.4
20003,2011,111.2,44.4
20005,2011,118.1,34.1
20007,2011,94.7,66.4
20009,2011,99.6,53.7
20011,2011,109.9,49.1
20013,2011,119.8,30.9
20015,2011,103.5,54.1
20017,2011,106.7,47.9
20019,2011,105.0,55.5
20021,2011,108.5,52.6
20023,2011,111.3,34.6
20025,2011,95.2,63.7
20027,2011,109.7,41.9
20029,2011,111.5,39.0
20031,2011,110.4,44.7
20033,2011,95.2,65.0
20035,2011,100.4,60.5
20037,2011,109.2,50.9
20039,2011,111.6,35.8
20041,2011,105.6,47.3
20043,2011,120.3,31.1
20045,2011,112.4,41.6
20047,2011,97.7,58.0
20049,2011,106.1,52.4
20051,2011,103.6,48.2
20053,2011,101.9,50.3
20055,2011,99.9,53.7
20057,2011,97.2,58.7
20059,2011,111.1,43.4
20061,2011,109.0,43.6
20063,2011,105.5,44.8
20065,2011,108.3,41.7
20067,2011,100.2,55.6
20069,2011,98.7,56.3
20071,2011,107.6,42.8
20073,2011,107.7,49.0
20075,2011,103.9,49.9
20077,2011,95.6,66.3
20079,2011,100.0,56.4
20081,2011,99.3,56.6
20083,2011,97.5,57.7
20085,2011,115.4,36.1
20087,2011,114.1,38.7
20089,2011,114.5,33.8
20091,2011,114.4,39.8
20093,2011,101.7,51.7
20095,2011,97.3,61.7
20097,2011,97.6,58.3
20099,2011,107.7,52.2
20101,2011,100.5,51.8
20103,2011,115.2,38.2
20105,2011,103.4,47.8
20107,2011,112.5,43.7
20109,2011,107.4,42.1
20111,2011,109.0,45.0
20113,2011,100.1,54.3
20115,2011,104.0,50.4
20117,2011,118.5,29.9
20119,2011,96.6,61.5
20121,2011,113.5,41.4
20123,2011,108.1,42.3
20125,2011,106.1,53.9
20127,2011,108.4,43.7
20129,2011,101.6,56.3
20131,2011,119.3,30.0
20133,2011,108.8,49.8
20135,2011,99.4,53.8
20137,2011,112.7,35.2
20139,2011,110.2,43.1
20141,2011,107.7,42.4
20143,2011,103.9,48.6
20145,2011,98.2,56.8
20147,2011,111.2,37.7
20149,2011,112.5,38.9
20151,2011,97.8,59.1
20153,2011,111.7,34.7
20155,2011,98.4,58.2
20157,2011,116.3,32.4
20159,2011,99.5,54.6
20161,2011,110.7,41.0
20163,2011,107.9,42.6
20165,2011,100.3,52.4
20167,2011,103.9,47.6
20169,2011,102.1,50.9
20171,2011,102.0,49.4
20173,2011,99.6,59.2
20175,2011,97.7,60.7
20177,2011,111.2,41.8
20179,2011,108.4,40.5
20181,2011,111.2,34.7
20183,2011,112.1,36.8
20185,2011,97.2,58.9
20187,2011,102.3,54.3
20189,2011,100.1,58.4
20191,2011,97.8,63.6
20193,2011,109.7,37.5
20195,2011,104.4,46.9
20197,2011,110.5,41.6
20199,2011,108.7,40.4
20201,2011,115.1,34.7
20203,2011,105.8,44.9
20205,2011,107.4,50.8
20207,2011,111.1,45.5
20209,2011,115.3,38.1
21001,2011,132.6,29.2
21003,2011,127.5,37.0
21005,2011,132.7,26.1
21007,2011,123.4,40.6
21009,2011,128.2,35.4
21011,2011,135.4,20.7
21013,2011,138.2,22.1
21015,2011,132.7,24.4
21017,2011,135.6,22.3
21019,2011,135.9,20.5
21021,2011,131.0,29.0
21023,2011,135.3,21.9
21025,2011,139.6,18.6
21027,2011,130.4,30.3
21029,2011,126.3,35.6
21031,2011,126.0,36.1
21033,2011,124.5,39.6
21035,2011,125.5,38.7
21037,2011,131.6,25.7
21039,2011,122.8,41.5
21041,2011,133.9,24.7
21043,2011,136.1,18.5
21045,2011,135.9,24.8
21047,2011,126.2,37.7
21049,2011,136.6,21.1
21051,2011,139.7,19.7
21053,2011,136.6,25.7
21055,2011,126.4,36.4
21057,2011,127.1,36.1
21059,2011,124.8,38.0
21061,2011,123.7,38.6
21063,2011,134.8,20.1
21065,2011,136.3,22.3
21067,2011,136.1,22.2
21069,2011,135.3,20.6
21071,2011,137.4,20.5
21073,2011,134.0,24.3
21075,2011,122.6,42.0
21077,2011,134.1,23.9
21079,2011,133.4,26.6
21081,2011,134.6,23.9
21083,2011,124.8,39.7
21085,2011,129.0,31.0
21087,2011,128.9,33.8
21089,2011,135.9,19.5
21091,2011,129.5,32.0
21093,2011,130.8,29.9
21095,2011,144.7,14.4
21097,2011,134.3,23.8
21099,2011,128.4,33.4
21101,2011,124.8,37.5
21103,2011,132.3,26.5
21105,2011,122.7,41.8
21107,2011,122.1,41.6
21109,2011,141.6,15.8
21111,2011,129.6,31.5
21113,2011,134.8,24.2
21115,2011,138.5,18.6
21117,2011,132.7,25.0
21119,2011,141.8,16.1
21121,2011,135.7,23.8
21123,2011,131.8,30.5
21125,2011,139.1,20.7
21127,2011,135.9,20.1
21129,2011,137.9,20.0
21131,2011,142.8,15.4
21133,2011,145.1,13.2
21135,2011,136.2,19.2
21137,2011,133.7,26.4
21139,2011,125.8,37.0
21141,2011,125.6,38.2
21143,2011,123.9,40.1
21145,2011,124.7,38.8
21147,2011,138.6,21.9
21149,2011,123.6,39.7
21151,2011,135.7,23.1
21153,2011,140.6,16.7
21155,2011,129.6,30.8
21157,2011,123.6,40.3
21159,2011,137.5,19.8
21161,2011,136.2,20.5
21163,2011,130.1,31.0
21165,2011,139.0,17.7
21167,2011,131.8,28.0
21169,2011,132.5,30.3
21171,2011,130.4,34.2
21173,2011,135.9,20.6
21175,2011,137.5,18.1
21177,2011,124.5,38.8
21179,2011,126.5,34.3
21181,2011,135.8,21.4
21183,2011,126.0,36.4
21185,2011,130.4,30.1
21187,2011,133.5,25.2
21189,2011,139.0,19.2
21191,2011,133.4,24.1
21193,2011,140.8,17.8
21195,2011,137.1,21.5
21197,2011,137.0,20.1
21199,2011,137.5,23.2
21201,2011,134.9,22.3
21203,2011,138.1,20.8
21205,2011,136.6,19.1
21207,2011,136.6,23.8
21209,2011,134.7,23.7
21211,2011,131.6,27.3
21213,2011,126.2,37.8
21215,2011,125.4,34.6
21217,2011,132.1,29.8
21219,2011,126.9,37.8
21221,2011,125.2,38.9
21223,2011,134.2,23.9
21225,2011,125.2,37.1
21227,2011,124.8,38.2
21229,2011,129.5,30.8
21231,2011,135.4,25.7
21233,2011,122.9,40.2
21235,2011,137.1,23.5
21237,2011,139.0,18.2
21239,2011,134.5,23.8
22001,2011,112.8,69.4
22003,2011,111.3,70.3
22005,2011,117.1,64.9
22007,2011,118.0,64.2
22009,2011,109.4,71.7
22011,2011,110.1,71.1
22013,2011,104.5,72.7
22015,2011,100.9,76.5
22017,2011,100.6,76.9
22019,2011,114.1,68.0
22021,2011,106.5,71.6
22023,2011,117.2,65.4
22025,2011,108.7,71.2
22027,2011,106.0,69.9
22029,2011,110.2,69.9
22031,2011,102.5,75.7
22033,2011,114.6,67.0
22035,2011,110.4,67.1
22037,2011,115.7,65.0
22039,2011,108.9,72.8
22041,2011,107.4,71.4
22043,2011,105.7,74.5
22045,2011,119.9,62.9
22047,2011,115.9,66.3
22049,2011,105.9,71.2
22051,2011,113.9,69.4
22053,2011,112.6,69.5
22055,2011,114.4,68.1
22057,2011,121.2,61.6
22059,2011,108.0,71.9
22061,2011,106.4,70.1
22063,2011,114.6,66.8
22065,2011,110.6,67.6
22067,2011,107.0,70.4
22069,2011,103.2,76.4
22071,2011,114.3,69.0
22073,2011,104.8,73.5
22075,2011,120.1,63.1
22077,2011,112.5,69.4
22079,2011,108.1,72.6
22081,2011,103.5,74.3
22083,2011,107.4,70.9
22085,2011,106.1,73.3
22087,2011,115.1,68.1
22089,2011,117.7,65.5
22091,2011,114.3,66.0
22093,2011,118.4,64.0
22095,2011,117.8,65.0
22097,2011,111.3,70.7
22099,2011,115.6,66.8
22101,2011,124.0,59.0
22103,2011,118.2,62.7
22105,2011,114.5,65.9
22107,2011,108.5,70.3
22109,2011,122.6,60.3
22111,2011,107.1,69.8
22113,2011,117.5,65.1
22115,2011,108.1,72.3
22117,2011,114.1,66.0
22119,2011,102.9,73.9
22121,2011,113.7,68.4
22123,2011,108.9,68.4
22125,2011,112.7,68.6
22127,2011,104.9,74.3
23001,2011,123.6,4.1
23003,2011,114.2,0.3
23005,2011,124.3,4.4
23007,2011,119.8,3.0
23009,2011,123.2,1.6
23011,2011,123.4,4.1
23013,2011,123.8,2.2
23015,2011,124.7,2.7
23017,2011,121.6,3.6
23019,2011,121.6,3.1
23021,2011,118.2,3.1
23023,2011,125.6,3.0
23025,2011,121.0,3.6
23027,2011,123.3,2.4
23029,2011,121.4,1.6
23031,2011,124.3,6.2
24001,2011,129.7,16.6
24003,2011,132.1,25.8
24005,2011,131.5,20.1
24009,2011,135.8,22.7
24011,2011,129.3,28.7
24013,2011,129.6,21.6
24015,2011,130.1,24.8
24017,2011,134.5,25.5
24019,2011,130.8,26.5
24021,2011,128.0,24.4
24023,2011,138.3,1.8
24025,2011,130.9,22.3
24027,2011,129.7,24.3
24029,2011,131.3,24.5
24031,2011,129.3,25.3
24033,2011,130.7,28.0
24035,2011,131.1,25.9
24037,2011,135.8,23.6
24039,2011,132.7,29.1
24041,2011,130.2,27.0
24043,2011,129.0,22.2
24045,2011,130.7,30.8
24047,2011,136.2,26.3
25001,2011,138.6,0.7
25003,2011,128.9,3.4
25005,2011,136.5,7.2
25007,2011,140.2,1.4
25009,2011,128.4,7.4
25011,2011,127.8,5.3
25013,2011,130.0,8.7
25015,2011,129.5,7.7
25017,2011,128.2,10.0
25019,2011,135.8,0.0
25021,2011,132.1,8.4
25023,2011,136.3,6.4
25025,2011,131.7,9.2
25027,2011,129.8,5.7
26001,2011,114.4,4.8
26003,2011,106.3,6.2
26005,2011,123.5,9.5
26007,2011,115.4,5.6
26009,2011,116.2,4.9
26011,2011,117.8,7.3
26013,2011,109.2,5.5
26015,2011,122.3,10.5
26017,2011,118.9,9.3
26019,2011,120.5,2.8
26021,2011,124.7,11.0
26023,2011,124.3,11.7
26025,2011,122.8,10.9
26027,2011,126.3,10.8
26029,2011,116.9,3.7
26031,2011,115.5,4.1
26033,2011,115.2,1.2
26035,2011,118.0,7.6
26037,2011,119.8,11.2
26039,2011,115.2,5.9
26041,2011,111.4,4.5
26043,2011,111.6,6.2
26045,2011,121.4,10.2
26047,2011,116.8,2.2
26049,2011,118.9,11.3
26051,2011,117.9,8.5
26053,2011,112.8,3.1
26055,2011,116.4,6.3
26057,2011,119.3,10.1
26059,2011,121.8,13.1
26061,2011,110.9,3.3
26063,2011,117.3,6.7
26065,2011,120.7,10.5
26067,2011,120.9,9.9
26069,2011,116.3,7.1
26071,2011,111.1,3.5
26073,2011,118.9,8.7
26075,2011,121.2,11.8
26077,2011,123.5,12.0
26079,2011,114.9,5.4
26081,2011,121.0,9.4
26083,2011,110.6,1.0
26085,2011,118.6,5.7
26087,2011,119.4,10.6
26089,2011,117.8,4.1
26091,2011,119.4,16.4
26093,2011,119.8,11.5
26095,2011,113.0,2.3
26097,2011,113.4,1.4
26099,2011,118.8,12.3
26101,2011,120.4,3.0
26103,2011,110.3,5.0
26105,2011,122.9,3.1
26107,2011,119.4,6.8
26109,2011,113.7,6.0
26111,2011,118.7,10.2
26113,2011,116.2,6.2
26115,2011,120.2,16.0
26117,2011,120.4,8.5
26119,2011,114.2,6.8
26121,2011,122.8,5.9
26123,2011,121.2,6.2
26125,2011,119.9,11.2
26127,2011,122.5,4.1
26129,2011,116.1,7.2
26131,2011,110.8,3.5
26133,2011,117.8,5.8
26135,2011,114.6,7.3
26137,2011,115.0,5.9
26139,2011,123.9,6.9
26141,2011,114.8,5.0
26143,2011,116.3,6.3
26145,2011,118.4,11.5
26147,2011,118.6,10.1
26149,2011,125.8,11.6
26151,2011,118.3,7.6
26153,2011,112.3,2.0
26155,2011,118.9,11.4
26157,2011,119.1,9.3
26159,2011,124.0,10.8
26161,2011,119.4,14.6
26163,2011,119.9,15.7
26165,2011,117.3,5.1
27001,2011,117.3,3.4
27003,2011,118.6,8.6
27005,2011,119.6,3.1
27007,2011,117.3,2.0
27009,2011,117.6,6.4
27011,2011,114.5,8.0
27013,2011,115.0,12.2
27015,2011,114.0,12.2
27017,2011,115.2,3.1
27019,2011,117.2,9.5
27021,2011,118.0,3.0
27023,2011,114.8,10.4
27025,2011,117.9,7.4
27027,2011,118.9,5.5
27029,2011,118.1,1.9
27031,2011,106.7,0.2
27033,2011,114.0,12.3
27035,2011,118.0,4.2
27037,2011,117.7,8.6
27039,2011,117.5,6.9
27041,2011,118.3,4.7
27043,2011,116.1,12.7
27045,2011,117.6,8.8
27047,2011,117.2,9.5
27049,2011,117.3,7.9
27051,2011,117.8,6.0
27053,2011,118.2,9.0
27055,2011,118.2,9.3
27057,2011,118.0,2.8
27059,2011,118.6,6.3
27061,2011,116.9,2.2
27063,2011,115.0,12.3
27065,2011,117.4,5.7
27067,2011,116.7,8.6
27069,2011,116.0,3.6
27071,2011,115.2,1.9
27073,2011,113.2,11.0
27075,2011,109.0,1.9
27077,2011,116.1,1.8
27079,2011,116.6,9.3
27081,2011,113.5,8.6
27083,2011,113.2,11.5
27085,2011,116.3,9.9
27087,2011,119.4,3.4
27089,2011,116.8,3.7
27091,2011,116.0,12.5
27093,2011,117.6,8.3
27095,2011,117.9,5.9
27097,2011,117.7,5.6
27099,2011,117.5,7.8
27101,2011,114.3,11.1
27103,2011,114.7,11.4
27105,2011,115.3,12.1
27107,2011,118.8,5.4
27109,2011,117.3,7.7
27111,2011,119.6,3.5
27113,2011,117.7,2.6
27115,2011,117.0,4.8
27117,2011,114.6,10.2
27119,2011,118.0,3.8
27121,2011,117.3,6.5
27123,2011,117.8,9.9
27125,2011,118.2,2.7
27127,2011,113.2,12.7
27129,2011,114.5,11.4
27131,2011,117.1,8.3
27133,2011,116.1,12.1
27135,2011,116.2,2.2
27137,2011,113.4,2.0
27139,2011,117.2,9.0
27141,2011,118.1,7.7
27143,2011,114.7,11.3
27145,2011,118.3,6.5
27147,2011,117.0,8.6
27149,2011,115.8,7.0
27151,2011,116.0,8.7
27153,2011,118.1,4.5
27155,2011,115.5,7.5
27157,2011,116.6,9.0
27159,2011,118.2,3.1
27161,2011,117.4,8.6
27163,2011,118.3,8.4
27165,2011,114.7,12.7
27167,2011,118.7,6.0
27169,2011,117.9,8.0
27171,2011,118.2,8.2
27173,2011,113.1,11.5
28001,2011,112.5,67.2
28003,2011,120.2,49.6
28005,2011,115.9,63.6
28007,2011,117.3,57.5
28009,2011,119.3,50.5
28011,2011,113.3,60.4
28013,2011,117.4,54.6
28015,2011,118.1,55.7
28017,2011,116.7,55.6
28019,2011,118.4,55.4
28021,2011,112.0,66.0
28023,2011,117.9,59.7
28025,2011,116.5,57.6
28027,2011,115.4,57.4
28029,2011,113.6,64.4
28031,2011,117.6,60.4
28033,2011,115.0,56.6
28035,2011,115.1,64.0
28037,2011,113.5,65.8
